usuario_id,restaurante_id,fecha_visita,consumo,con_reserva
343,88,2026-03-31,362.82,true
216,160,2024-08-17,290.92,false
344,125,2026-02-08,390.96,true
451,103,2025-02-27,192.37,true
213,166,2025-02-27,609.46,false
354,112,2025-02-04,92.78,true
200,127,2025-04-08,192.02,true
448,23,2024-07-10,184.15,false
356,166,2025-06-14,407.27,true
308,123,2024-10-19,414.1,true
24,7,2025-09-16,379.85,true
260,77,2024-11-22,66.48,true
436,189,2024-10-31,36.31,false
336,51,2024-11-06,434.3,false
5,141,2024-11-08,377.0,false
386,191,2024-08-29,412.52,true
371,19,2025-10-03,89.11,true
461,38,2025-02-22,248.09,false
416,104,2025-04-16,141.75,false
256,116,2026-03-03,187.29,false
426,170,2026-03-17,446.63,true
141,16,2026-06-16,495.41,false
340,96,2026-03-08,215.35,true
403,14,2025-06-05,194.0,false
145,73,2024-09-03,418.01,true
265,19,2024-06-26,367.86,false
342,162,2026-04-30,345.57,false
245,108,2025-05-27,611.69,false
52,54,2026-01-19,168.41,true
330,37,2025-08-01,479.45,false
431,131,2026-06-17,92.14,true
416,153,2025-02-21,250.68,false
198,99,2025-01-28,137.44,false
177,52,2026-01-01,357.26,true
387,120,2025-08-17,116.6,false
316,158,2026-04-27,76.85,true
94,91,2025-08-21,64.12,true
31,182,2025-05-07,218.86,true
441,40,2026-02-08,204.33,true
326,56,2025-07-12,368.99,true
260,200,2025-08-17,566.89,true
488,91,2026-05-08,366.99,false
78,122,2026-06-12,364.03,true
213,34,2025-07-30,412.79,false
333,31,2025-06-29,492.62,true
258,84,2026-02-10,406.54,false
444,175,2026-05-15,494.25,true
260,50,2024-11-17,587.79,true
49,14,2025-06-07,525.06,false
266,112,2025-03-02,599.92,false
3,47,2024-10-05,442.51,false
92,107,2024-12-04,550.99,true
75,126,2025-10-11,279.62,true
360,26,2024-08-12,578.86,true
189,124,2024-09-11,351.84,false
20,54,2024-07-03,601.38,false
48,42,2024-08-16,300.83,true
400,169,2024-07-02,529.75,true
4,192,2025-01-21,44.56,false
456,68,2025-09-29,35.64,true
232,5,2026-01-28,273.37,true
266,154,2026-06-22,98.35,false
96,149,2024-11-14,608.35,false
135,188,2026-03-15,224.69,false
412,17,2025-01-05,487.8,true
99,84,2024-09-04,417.72,true
436,82,2025-08-09,275.06,false
143,145,2026-02-08,414.56,true
186,2,2025-03-25,274.17,true
446,24,2025-12-12,527.26,true
26,106,2025-12-27,573.45,true
431,116,2025-12-15,362.45,true
408,59,2026-01-28,606.98,false
426,108,2026-06-11,512.87,false
421,51,2025-08-28,213.21,true
97,77,2025-09-23,478.7,false
381,75,2024-10-31,195.87,true
24,192,2025-01-08,117.04,true
301,74,2025-09-29,548.5,false
60,63,2026-04-09,133.49,false
283,9,2024-12-15,283.91,true
124,148,2024-06-30,542.99,false
16,129,2024-07-06,155.67,true
261,144,2024-11-07,367.73,true
230,98,2025-09-15,295.13,true
165,103,2024-08-10,513.15,true
262,156,2025-10-19,339.0,true
308,18,2026-05-09,611.78,true
422,173,2025-04-18,37.61,false
174,74,2024-06-22,620.45,true
375,34,2026-01-15,239.36,false
373,80,2025-09-13,468.02,true
308,159,2024-12-27,76.61,false
102,166,2026-03-27,193.22,true
439,40,2025-04-16,290.71,false
428,99,2025-10-06,298.96,false
146,98,2024-11-22,578.12,true
253,68,2025-04-08,63.86,true
250,84,2026-05-07,406.21,true
374,181,2025-10-25,350.42,false
441,193,2024-07-04,198.81,true
66,129,2025-01-02,192.3,false
364,91,2025-03-12,376.21,false
330,159,2025-11-15,623.73,false
344,192,2024-08-17,625.76,true
101,95,2026-05-13,510.28,false
191,138,2024-09-05,466.67,true
11,192,2024-07-04,305.3,true
90,26,2024-09-04,137.84,true
83,143,2025-05-27,441.39,false
123,66,2024-10-24,636.81,true
313,129,2024-08-25,503.78,false
180,25,2025-11-25,614.22,true
130,39,2026-06-18,44.88,true
323,171,2025-09-19,346.26,false
150,57,2025-11-09,229.41,true
211,193,2024-12-27,434.84,false
391,32,2025-04-29,381.28,false
144,106,2024-08-19,449.03,false
188,78,2026-04-26,324.9,true
368,165,2025-02-26,161.95,false
218,148,2024-08-19,49.77,false
10,87,2024-10-07,381.16,true
347,71,2024-07-30,270.46,true
24,153,2025-08-09,320.78,true
213,177,2024-08-27,294.36,false
158,79,2025-10-12,146.86,true
400,112,2024-11-22,263.07,true
154,151,2025-01-16,502.05,false
231,182,2025-06-25,465.01,false
313,6,2025-05-22,629.35,true
373,85,2024-08-16,137.93,true
238,82,2026-03-23,87.86,false
290,36,2025-10-19,218.81,true
388,91,2025-10-01,405.36,true
10,18,2024-06-25,372.7,false
213,193,2025-11-07,606.18,true
251,67,2025-09-10,548.82,true
293,58,2024-09-30,404.45,false
13,18,2024-08-10,461.84,true
113,78,2025-07-21,218.43,false
70,36,2025-03-20,112.13,true
331,116,2025-01-08,420.9,true
187,103,2025-02-26,545.41,true
120,124,2025-06-08,602.15,true
285,183,2026-02-23,537.94,false
236,23,2026-01-07,486.16,true
308,42,2025-06-20,586.44,false
435,8,2024-08-19,47.43,true
364,183,2025-10-03,163.77,true
363,139,2024-08-29,254.58,true
366,27,2024-08-31,358.52,false
253,13,2024-07-13,352.25,false
134,61,2025-02-26,113.18,true
111,5,2026-04-06,198.36,false
130,5,2026-01-29,589.7,true
79,1,2026-03-09,193.24,true
205,124,2024-07-19,121.45,false
361,174,2025-03-16,118.93,false
8,145,2025-05-24,107.33,true
233,190,2024-08-09,453.38,true
261,17,2025-01-12,143.63,true
64,64,2025-01-13,631.23,false
205,61,2024-11-23,231.99,true
238,185,2025-05-07,330.65,true
43,149,2025-12-31,218.72,true
455,191,2025-08-04,226.78,true
63,120,2026-04-30,237.0,false
214,71,2025-03-27,271.89,true
267,64,2025-05-07,613.32,false
194,59,2024-10-09,384.37,true
84,36,2024-10-15,347.13,true
173,32,2024-10-23,189.57,true
4,18,2025-12-31,426.06,true
336,118,2025-09-20,246.17,true
362,9,2025-01-17,559.9,false
110,71,2024-11-14,230.42,false
382,4,2025-06-07,537.88,true
69,3,2024-08-15,470.42,true
6,21,2024-10-24,437.23,true
141,150,2025-08-21,262.83,false
158,127,2025-05-19,302.12,true
200,41,2026-05-31,273.26,false
100,142,2025-05-10,488.04,true
420,197,2025-07-02,378.48,true
329,22,2026-04-30,347.43,false
90,144,2025-01-14,512.87,true
33,66,2024-07-05,374.07,false
100,127,2026-02-16,388.85,true
206,56,2026-06-07,598.79,true
259,150,2025-11-26,346.65,true
232,96,2025-06-07,201.62,true
300,147,2024-07-19,556.17,true
440,17,2025-08-22,454.91,false
142,143,2025-03-25,238.48,true
296,154,2026-02-24,593.08,true
394,37,2025-05-20,471.7,false
107,87,2025-08-24,134.91,false
5,134,2025-12-01,134.9,true
60,8,2025-09-18,95.32,true
315,132,2025-08-29,565.67,false
33,103,2024-08-13,512.24,false
431,79,2025-07-29,260.4,false
38,71,2025-03-22,418.36,true
499,33,2025-06-21,320.98,false
260,66,2025-08-27,269.91,true
178,60,2026-03-04,431.32,true
1,154,2025-06-12,387.26,false
333,166,2025-02-27,574.92,true
252,123,2025-09-13,49.05,false
378,4,2025-10-26,104.37,false
279,58,2024-07-03,635.34,true
338,181,2024-12-06,427.74,true
351,191,2025-08-09,148.98,false
385,73,2025-08-26,45.06,true
247,97,2025-12-01,465.88,false
429,4,2025-09-03,43.54,false
